Metric,Scenario,Simulation Number,Timestep Number,Value
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,169,72.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,169,2.7621980020548036
Total NPL balance,miningSiteExplorationProbability_0.25,0,169,834.0469280569023
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,169,1.1230042723325124
Total consumption budget,miningSiteExplorationProbability_0.25,0,170,7.335594463446906
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,170,0.04829084005024727
Final good output,miningSiteExplorationProbability_0.25,0,170,178.7365798798215
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,170,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,170,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,170,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,170,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,170,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,170,0.02269127237998156
Material price,miningSiteExplorationProbability_0.25,0,170,0.18657661004498008
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,170,0.11721491343549989
Total ore reserves,miningSiteExplorationProbability_0.25,0,170,12146.523557370318
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,170,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,170,87.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,170,13.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,170,72.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,170,5.3177993994279245
Total NPL balance,miningSiteExplorationProbability_0.25,0,170,835.0803093364901
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,170,1.1228839276454163
Total consumption budget,miningSiteExplorationProbability_0.25,0,171,8.70013506755629
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,171,0.051857843662837536
Final good output,miningSiteExplorationProbability_0.25,0,171,201.45815199569304
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,171,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,171,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,171,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,171,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,171,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,171,0.0225628988014024
Material price,miningSiteExplorationProbability_0.25,0,171,0.17189566052953087
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,171,0.07856128748744957
Total ore reserves,miningSiteExplorationProbability_0.25,0,171,12129.993909618677
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,171,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,171,88.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,171,13.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,171,73.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,171,1.975041116879548
Total NPL balance,miningSiteExplorationProbability_0.25,0,171,847.0486251107983
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,171,1.1221065692147938
Total consumption budget,miningSiteExplorationProbability_0.25,0,172,6.587667861695509
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,172,0.05026878597721543
Final good output,miningSiteExplorationProbability_0.25,0,172,188.30921900602513
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,172,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,172,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,172,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,172,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,172,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,172,0.022620008388113216
Material price,miningSiteExplorationProbability_0.25,0,172,0.2678223279006532
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,172,0.12515665747710464
Total ore reserves,miningSiteExplorationProbability_0.25,0,172,12121.469279277095
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,172,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,172,90.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,172,15.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,172,73.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,172,1.7355236169049884
Total NPL balance,miningSiteExplorationProbability_0.25,0,172,848.2853503248042
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,172,1.1205747877602161
Total consumption budget,miningSiteExplorationProbability_0.25,0,173,6.295288550643311
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,173,0.04827907406988819
Final good output,miningSiteExplorationProbability_0.25,0,173,206.86053125439045
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,173,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,173,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,173,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,173,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,173,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,173,0.022563262147039492
Material price,miningSiteExplorationProbability_0.25,0,173,0.12957288828310456
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,173,0.4056173525862118
Total ore reserves,miningSiteExplorationProbability_0.25,0,173,12113.88896412873
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,173,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,173,90.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,173,15.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,173,73.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,173,3.6693449168297634
Total NPL balance,miningSiteExplorationProbability_0.25,0,173,848.6552171566385
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,173,1.119112104519144
Total consumption budget,miningSiteExplorationProbability_0.25,0,174,7.400067766148739
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,174,0.04685801203316669
Final good output,miningSiteExplorationProbability_0.25,0,174,206.86053125439045
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,174,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,174,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,174,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,174,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,174,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,174,0.022510993902257834
Material price,miningSiteExplorationProbability_0.25,0,174,0.37901036255452164
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,174,0.21808487711450683
Total ore reserves,miningSiteExplorationProbability_0.25,0,174,12103.262739061603
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,174,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,174,90.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,174,15.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,174,73.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,174,2.961866488625761
Total NPL balance,miningSiteExplorationProbability_0.25,0,174,848.7320555917311
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,174,1.1129886239352325
Total consumption budget,miningSiteExplorationProbability_0.25,0,175,6.984936398838043
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,175,0.046603312742305836
Final good output,miningSiteExplorationProbability_0.25,0,175,206.86053125439042
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,175,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,175,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,175,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,175,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,175,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,175,0.02255316346782886
Material price,miningSiteExplorationProbability_0.25,0,175,0.2619646662678955
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,175,0.5687592740329424
Total ore reserves,miningSiteExplorationProbability_0.25,0,175,12081.717284908686
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,175,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,175,91.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,175,15.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,175,74.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,175,11.262259125065293
Total NPL balance,miningSiteExplorationProbability_0.25,0,175,856.108994016082
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,175,1.115557428619988
Total consumption budget,miningSiteExplorationProbability_0.25,0,176,12.235221618885486
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,176,0.042176785546967306
Final good output,miningSiteExplorationProbability_0.25,0,176,206.86053125439045
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,176,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,176,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,176,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,176,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,176,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,176,0.022559488072123768
Material price,miningSiteExplorationProbability_0.25,0,176,0.2447293162547814
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,176,0.09761678413650947
Total ore reserves,miningSiteExplorationProbability_0.25,0,176,12069.225163493484
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.25,0,176,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.25,0,176,92.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.25,0,176,16.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.25,0,176,74.0
Total household dividend income,miningSiteExplorationProbability_0.25,0,176,1.9833823155320105
Total NPL balance,miningSiteExplorationProbability_0.25,0,176,856.1621125252956
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.25,0,176,1.1134097541494667
Total consumption budget,miningSiteExplorationProbability_0.25,0,177,6.820720542129754
Weighted average sell price of final good,miningSiteExplorationProbability_0.25,0,177,0.03918267816317959
Final good output,miningSiteExplorationProbability_0.25,0,177,170.2286767964095
Renewable Energy market share,miningSiteExplorationProbability_0.25,0,177,0.0
Final good capital productivity,miningSiteExplorationProbability_0.25,0,177,3.211660541712951
Renewable Energy capital productivity,miningSiteExplorationProbability_0.25,0,177,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.25,0,177,2.0
Material capital productivity,miningSiteExplorationProbability_0.25,0,177,2.0
Electricity price,miningSiteExplorationProbability_0.25,0,177,0.02281903436071373
Material price,miningSiteExplorationProbability_0.25,0,177,0.4735284674520131
Average ore extraction cost,miningSiteExplorationProbability_0.25,0,177,0.09676763588012748
