Metric,Scenario,Simulation Number,Timestep Number,Value
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,113,0.038052750821216785
Final good output,miningSiteExplorationProbability_0.1,0,113,264.11075707507763
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,113,0.8695674989418235
Final good capital productivity,miningSiteExplorationProbability_0.1,0,113,2.3599004179576246
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,113,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,113,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,113,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,113,0.01980358049860888
Material price,miningSiteExplorationProbability_0.1,0,113,0.2076106075315237
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,113,0.2522822205055479
Total ore reserves,miningSiteExplorationProbability_0.1,0,113,12603.932734948816
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,113,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,113,29.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,113,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,113,26.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,113,5.377002118277003
Total NPL balance,miningSiteExplorationProbability_0.1,0,113,245.5423605505405
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,113,0.5961530388697396
Total consumption budget,miningSiteExplorationProbability_0.1,0,114,10.948632480310366
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,114,0.036516562710621835
Final good output,miningSiteExplorationProbability_0.1,0,114,282.5219185717782
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,114,0.8715270656912867
Final good capital productivity,miningSiteExplorationProbability_0.1,0,114,2.3599004179576246
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,114,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,114,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,114,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,114,0.01972318923071155
Material price,miningSiteExplorationProbability_0.1,0,114,0.2516653386244694
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,114,0.2173424398707804
Total ore reserves,miningSiteExplorationProbability_0.1,0,114,12594.5422156169
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,114,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,114,31.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,114,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,114,28.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,114,2.1317555653577354
Total NPL balance,miningSiteExplorationProbability_0.1,0,114,256.2693942107041
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,114,0.5959236736959697
Total consumption budget,miningSiteExplorationProbability_0.1,0,115,8.897569199917566
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,115,0.03547367443192062
Final good output,miningSiteExplorationProbability_0.1,0,115,286.8311574056753
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,115,0.8796109578548444
Final good capital productivity,miningSiteExplorationProbability_0.1,0,115,2.3599004179576246
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,115,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,115,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,115,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,115,0.01968748077954041
Material price,miningSiteExplorationProbability_0.1,0,115,0.3543576633798382
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,115,0.2094965715902713
Total ore reserves,miningSiteExplorationProbability_0.1,0,115,12549.892067150522
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,115,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,115,31.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,115,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,115,28.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,115,11.738548509713233
Total NPL balance,miningSiteExplorationProbability_0.1,0,115,256.8126821589837
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,115,0.6069598998028448
Total consumption budget,miningSiteExplorationProbability_0.1,0,116,14.860745105309416
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,116,0.03488705133605033
Final good output,miningSiteExplorationProbability_0.1,0,116,306.09131683796153
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,116,0.836678933806379
Final good capital productivity,miningSiteExplorationProbability_0.1,0,116,2.3599004179576246
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,116,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,116,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,116,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,116,0.01963175942931811
Material price,miningSiteExplorationProbability_0.1,0,116,0.21419495056528118
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,116,0.24617978508421218
Total ore reserves,miningSiteExplorationProbability_0.1,0,116,12500.033738705504
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,116,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,116,32.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,116,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,116,29.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,116,11.808067633984304
Total NPL balance,miningSiteExplorationProbability_0.1,0,116,269.2299329551124
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,116,0.6172289127116091
Total consumption budget,miningSiteExplorationProbability_0.1,0,117,15.5995236538519
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,117,0.03618925391685762
Final good output,miningSiteExplorationProbability_0.1,0,117,323.04052886633815
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,117,0.4232228576731918
Final good capital productivity,miningSiteExplorationProbability_0.1,0,117,2.3663611931522395
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,117,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,117,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,117,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,117,0.019702421129770404
Material price,miningSiteExplorationProbability_0.1,0,117,0.24658470939424607
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,117,0.21419205627021953
Total ore reserves,miningSiteExplorationProbability_0.1,0,117,12473.490012038154
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,117,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,117,32.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,117,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,117,29.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,117,5.73627174063589
Total NPL balance,miningSiteExplorationProbability_0.1,0,117,269.4154297355407
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,117,0.6220272611653679
Total consumption budget,miningSiteExplorationProbability_0.1,0,118,11.771965039367508
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,118,0.035904693668324494
Final good output,miningSiteExplorationProbability_0.1,0,118,155.79545827710447
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,118,0.20098014799843592
Final good capital productivity,miningSiteExplorationProbability_0.1,0,118,2.3663611931522395
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,118,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,118,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,118,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,118,0.022004599122787113
Material price,miningSiteExplorationProbability_0.1,0,118,0.22641624614222763
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,118,0.24154751014229808
Total ore reserves,miningSiteExplorationProbability_0.1,0,118,12408.751857710799
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,118,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,118,34.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,118,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,118,31.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,118,15.217547917635207
Total NPL balance,miningSiteExplorationProbability_0.1,0,118,281.53535969938366
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,118,0.6306306852887766
Total consumption budget,miningSiteExplorationProbability_0.1,0,119,17.38317646523204
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,119,0.05330434928116793
Final good output,miningSiteExplorationProbability_0.1,0,119,328.0731939009907
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,119,0.1651885896009282
Final good capital productivity,miningSiteExplorationProbability_0.1,0,119,2.3663611931522395
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,119,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,119,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,119,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,119,0.02122590875217803
Material price,miningSiteExplorationProbability_0.1,0,119,0.22712749036555385
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,119,0.25206759487337427
Total ore reserves,miningSiteExplorationProbability_0.1,0,119,12485.060999994661
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,119,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,119,34.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,119,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,119,31.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,119,13.79140039673096
Total NPL balance,miningSiteExplorationProbability_0.1,0,119,282.1263935673027
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,119,0.6383106914487073
Total consumption budget,miningSiteExplorationProbability_0.1,0,120,17.454387016148324
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,120,0.037667941697640414
Final good output,miningSiteExplorationProbability_0.1,0,120,399.1571041549119
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,120,0.1651885896009282
Final good capital productivity,miningSiteExplorationProbability_0.1,0,120,2.3663611931522395
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,120,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,120,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,120,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,120,0.021086112387589513
Material price,miningSiteExplorationProbability_0.1,0,120,0.24942734703080027
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,120,0.259411839983687
Total ore reserves,miningSiteExplorationProbability_0.1,0,120,12453.541442446927
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,120,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,120,34.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,120,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,120,31.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,120,8.761883630212195
Total NPL balance,miningSiteExplorationProbability_0.1,0,120,282.81179533016456
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,120,0.6406526546662894
Total consumption budget,miningSiteExplorationProbability_0.1,0,121,14.69502541358951
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,121,0.03737762006498812
